duration,rms_mean,rms_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_flatness_mean,zcr_mean,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,chroma_std_mean,label,source
0.456,0.052158173,0.04450107,349.18401066652956,774.8059458611189,0.00015249707,0.009043817934782608,-516.6984,173.49252,74.069046,19.930943,-2.7593598,-2.647386,-8.748033,-10.398728,-4.808635,4.3721566,8.954938,8.387508,6.556395,0.1798036,mb,AS_1
0.1638125,0.025863644,0.012064664,469.3388804201331,1117.5520995631357,0.0008615845,0.0021254595588235292,-565.7854,151.75871,68.95649,20.267368,12.396481,7.0339446,-0.40057877,-6.7776375,-2.6786687,3.912069,8.724474,8.169245,9.597831,0.1666532,sb,AS_1
0.7373125,0.05851714,0.044648692,283.4722321272206,805.8607689577173,0.00024069614,0.0036951013513513513,-520.62134,128.41281,64.64478,26.344208,14.124946,6.3664384,-3.822113,-6.9398465,-1.1999848,6.461731,11.066033,11.586744,8.902746,0.1341752,mb,AS_1
0.721,0.055175193,0.036138054,250.53841168329296,773.4908578836065,0.0002995384,0.0030367080479452055,-540.1044,132.32707,68.51476,27.114182,12.289926,5.180959,-3.4992864,-6.826738,-1.9677224,5.1359634,9.61898,10.66158,8.965115,0.12690394,mb,AS_1
0.38775,0.074862435,0.033434197,260.60969973176907,690.6996381644431,0.00024038383,0.003430488782051282,-517.78613,163.22928,61.54091,22.627148,15.626557,9.014011,-0.7746405,-6.727017,-3.244382,4.652635,9.013277,8.015134,5.6204305,0.16244322,mb,AS_1
0.248625,0.02909925,0.011226676,436.13798537169646,965.0109476767955,0.00077280594,0.0057421875,-526.17224,168.97084,57.77588,10.503151,6.66735,9.001335,2.7207682,-5.9792805,-2.9711726,0.84435356,6.832288,8.13346,6.782419,0.17132968,mb,AS_1
0.3799375,0.08270877,0.026066452,289.43754808609316,596.1407058024021,0.00020277147,0.014802631578947368,-504.20508,176.9565,97.271996,39.294365,9.368127,-4.3187985,-13.755461,-18.435604,-16.045866,-8.081253,0.3510765,4.4294114,4.2002883,0.29984966,h,AS_1
0.5625625,0.03466456,0.012345624,338.75205728782095,838.5076042117095,0.00025658146,0.009268777412280702,-540.2841,172.50128,69.42562,21.5695,12.187816,5.7300124,-4.24353,-11.877058,-7.5031047,1.0361096,7.449142,4.5099325,2.2112505,0.21797286,mb,AS_1
0.1201875,0.045553062,0.008450459,402.3351507036902,919.8959684594107,0.0007066434,0.001727764423076923,-487.26108,170.71547,51.324276,14.220805,10.0711775,3.6681955,-7.3496647,1.4573117,12.192688,2.1380563,6.4531255,9.590765,9.777879,0.129234,sb,AS_1
1.1196875,0.14145239,0.17672147,208.427212735886,674.040250116008,0.00012423003,0.0037754603794642855,-455.6421,91.98949,61.018528,34.079998,17.17856,7.2322836,0.22673938,-2.7232287,-0.33906603,5.043613,9.432319,10.630297,9.1658,0.14492224,mb,AS_1
0.9011875,0.16258907,0.15496016,183.79112500033446,618.5731883583393,8.895064e-05,0.0020926339285714285,-463.88345,104.28996,58.46397,26.095617,13.187897,8.764537,3.7756019,-0.2590075,0.3752762,5.5355606,11.254698,13.144098,10.631747,0.11452005,mb,AS_1
0.120125,0.020101484,0.006878454,497.38945592854355,1119.4068296821642,0.0012297899,0.003605769230769231,-540.02997,159.09396,46.26306,1.2384053,9.30061,15.62844,5.9451227,-4.5319705,3.3365645,8.03031,10.681804,8.281191,6.02347,0.10947183,sb,AS_1
0.120125,0.05164331,0.011086661,524.364224973886,1114.3130748535345,0.0028239673,0.003230168269230769,-483.86276,148.54675,44.751125,6.5079684,3.556623,11.640072,9.250621,0.07097963,0.39901492,8.016016,9.100384,8.411779,9.224607,0.07961146,sb,AS_1
0.444125,0.057898525,0.039614525,303.1630950054495,801.5391126938889,0.00040150955,0.008159722222222223,-530.89056,134.09235,72.32634,31.162844,14.468429,8.453738,0.3180075,-6.4881897,-6.130862,-0.23985863,5.72521,8.106266,7.000488,0.20036268,mb,AS_1
0.54075,0.19222546,0.20202318,220.67806399650874,658.8606674203822,0.0002392362,0.0029474431818181817,-452.8968,102.002716,64.14487,33.055515,14.52947,5.7743397,0.900497,-1.1018702,0.26787362,4.17376,8.269784,10.305636,9.790658,0.11838233,mb,AS_1
0.131125,0.14116088,0.017053155,279.24673724177893,824.3095449592578,0.00029583083,0.0,-460.14545,129.74893,63.1033,33.84735,17.226103,11.615717,5.9024854,1.5399263,1.7799711,5.600795,7.8640976,7.521481,6.565767,0.038492184,sb,AS_1
0.1310625,0.04267117,0.0069495924,350.0547107935746,996.3231546952611,0.00032072756,0.0011160714285714285,-520.2817,143.22115,51.636852,21.187622,13.958163,9.178795,4.2469716,3.6701066,5.2718205,8.803805,14.13304,12.443359,8.986895,0.051299658,sb,AS_1
0.1201875,0.07500813,0.03729583,527.5868671160325,1124.4677285964974,0.0031452863,0.0012770432692307692,-458.54016,133.98962,49.873264,22.554842,17.100376,15.381174,6.9607034,1.1110758,0.46953243,2.9030802,6.774167,9.349529,8.089121,0.06063663,sb,AS_1
0.18875,0.059619106,0.021263484,302.67508186226706,904.3638602324454,0.00034129986,0.002569901315789474,-538.4524,141.78325,66.60187,25.608273,9.6893015,7.1735663,6.5860744,4.969153,2.4620304,3.2012024,6.2172823,7.098028,5.36315,0.10050586,sb,AS_1
0.086375,0.02225215,0.0040037124,687.5295764456379,1469.2546796607883,0.00293198,0.0016276041666666667,-501.5402,108.695076,38.842655,24.255552,15.040573,14.729572,13.093628,9.97886,7.958979,5.242892,8.795083,10.266158,10.556912,0.10666218,h,AS_1
0.2075625,0.04364736,0.014308523,387.08548209155276,949.1948366946344,0.00069233455,0.0023251488095238095,-523.0893,154.99664,57.50677,15.499962,7.629586,6.914767,4.250456,2.4001696,1.6601979,4.627083,11.199928,12.069338,8.100824,0.079546,sb,AS_1
0.1911875,0.023062462,0.00878102,457.50647231274104,1148.3924511017194,0.0007541303,0.00654296875,-578.78046,137.87585,66.6801,19.93597,1.453779,5.3207073,5.948331,-2.5137079,-2.1251278,6.172979,15.681021,14.8866625,8.756541,0.13516854,sb,AS_1
0.142,0.033411514,0.010800737,369.5787066052875,969.0980992410474,0.00025330007,0.007421875,-560.89856,143.65439,72.45022,30.703972,15.258744,8.561566,4.664429,-2.2605786,-4.213396,-0.2002915,7.0710855,7.3886313,7.8289456,0.23345011,sb,AS_1
0.255625,0.06690214,0.03087541,325.36780507421224,723.2140369178262,0.00014040201,0.006460336538461538,-521.27185,179.64854,91.01889,28.514408,-1.740888,-8.069465,-8.246947,-9.2326145,-6.703155,-0.90565217,4.1981344,6.0461087,5.838488,0.20302935,mb,AS_1
0.3004375,0.045641318,0.015876032,305.6166535182307,852.095816600702,0.00032993738,0.0021421370967741934,-570.9369,151.76195,76.77747,26.160786,5.3488574,1.9432967,3.1278331,0.05588267,2.6201096,5.1298256,10.106718,11.225849,6.765749,0.16374214,mb,AS_1
0.2325,0.022711871,0.010181803,401.9505156541752,968.7939936735842,0.0005575715,0.006103515625,-597.37103,152.2275,89.58909,39.111374,15.4085,2.2712953,-6.4382625,-13.864518,-11.916354,-4.8790493,2.953645,7.5371666,8.421386,0.18142112,mb,AS_1
0.262125,0.073427305,0.034220394,346.79373585283673,736.5667433226897,0.00034318832,0.013057002314814815,-526.44556,163.94632,93.361084,39.514282,5.693477,-7.734012,-11.891455,-12.388911,-9.430264,-3.1143124,3.214255,5.969314,4.6301355,0.25491104,h,AS_1
0.404125,0.058107674,0.059909884,399.9841655521844,872.2410741220054,0.00088758295,0.006645388719512195,-485.4262,171.07555,61.390457,19.971869,6.898058,1.0823141,-1.8757005,-5.6188936,-5.6652727,1.9765927,6.8205795,8.863916,5.882086,0.117251515,mb,AS_1
0.7865,0.050044823,0.036319308,288.699018392598,792.2798585805727,0.000118847915,0.0039186115506329115,-535.0741,146.89496,79.26167,28.96586,8.096319,2.8482945,-2.1527479,-6.667329,-5.742356,0.16223258,6.1693397,8.215784,6.2286625,0.15111391,mb,AS_1
0.1365625,0.07425139,0.025613569,367.1593847168736,933.6782246111488,0.0012344084,0.0020926339285714285,-518.7568,132.5868,68.73408,39.76208,21.760801,13.312406,6.922638,1.0698402,-1.596348,0.67675793,4.8661947,7.7041726,7.681342,0.07132162,sb,AS_1
0.300375,0.04314142,0.006249423,263.9807124401691,875.4817733818197,0.00030664552,0.0017641129032258064,-576.1755,139.42905,58.601425,16.44614,8.853392,8.80338,5.584041,0.14891055,4.860364,7.9172506,12.176474,11.971922,8.789475,0.060305927,mb,AS_1
0.7483125,0.0426387,0.023647087,269.0533755960239,771.7868429046473,0.00018775706,0.004622395833333333,-562.5748,163.15273,73.13832,13.784883,-0.8848065,2.6156912,3.1322112,-1.2911236,0.105417885,6.787294,12.691281,11.517649,8.056397,0.15258677,mb,AS_1
0.7426875,0.034973554,0.0128345145,301.780951224943,826.2572115767229,0.00018931033,0.005416666666666667,-555.7244,172.12119,67.4262,14.4246,8.316985,6.337038,-0.1081085,-4.880821,-1.2190754,4.576212,12.699994,10.893348,7.8057275,0.17667921,mb,AS_1
0.1641875,0.05517638,0.004479002,440.136169205337,1020.7598533595063,0.0007159404,0.005284926470588236,-463.7015,158.4545,37.590267,10.598786,11.886427,12.228018,3.4619296,-1.0577766,1.3224306,2.6547363,11.532304,14.283922,8.700378,0.09542477,sb,AS_1
0.131125,0.030153317,0.010656126,529.9051967860639,1098.2966599624494,0.002046961,0.004743303571428571,-512.4881,154.57858,49.435238,13.783656,4.293176,-0.37496975,1.2587076,1.5531523,-0.4774982,-1.5508766,7.290316,10.623025,6.823799,0.21123385,sb,AS_1
0.7536875,0.045470502,0.029873975,270.4882427073182,834.2340555101241,0.00022208654,0.004857113486842105,-556.3137,130.1664,73.10993,33.14108,17.057106,11.745654,4.493755,-1.509496,-0.40300822,5.4418826,9.486655,9.271045,6.6920924,0.15660524,mb,AS_1
0.18025,0.060359724,0.036279768,371.4527138949171,981.7629137390289,0.0011281876,0.0024671052631578946,-533.9663,124.719406,59.917614,28.298407,15.133447,13.755631,10.348523,4.8034253,3.2232335,6.0222707,9.040782,7.6992583,3.2296784,0.12769116,sb,AS_1
0.116,0.06278665,0.018794795,410.23636821143003,1037.051291894856,0.0006298022,0.009033203125,-501.18918,126.87319,61.27057,38.48023,23.13709,19.611023,15.625328,6.0941753,2.6870272,2.3233929,2.741584,0.31966874,-1.2577142,0.17229547,sb,AS_1
0.286375,0.028948314,0.01333828,410.95485051974805,977.9151260043158,0.00060996873,0.005421605603448276,-550.26404,165.68034,73.946304,16.143324,-1.3796525,1.4230436,4.255674,-2.1723127,-0.36624745,4.3021393,8.460547,6.8624153,3.602964,0.15671322,mb,AS_1
0.3450625,0.09095583,0.046304367,232.47296371215143,722.8216946231681,0.00020874795,0.0017578125,-526.44037,120.707726,72.94756,37.79209,15.3385515,5.647118,1.420201,-0.30448708,1.3608967,6.270049,10.868956,11.602103,8.014387,0.104548246,mb,AS_1
0.5461875,0.053102687,0.03468426,204.1037128055813,809.7162413540352,3.6259393e-05,0.0022727272727272726,-573.481,115.106834,63.63501,27.243177,13.179517,8.800727,5.221652,2.8902235,4.366824,9.500834,14.701584,15.550955,11.34344,0.108543314,mb,AS_1
0.376875,0.017649123,0.0069235503,393.2001909323785,1084.7557006505951,0.00026334764,0.007427014802631579,-587.00226,144.49496,70.48148,25.192327,12.285818,11.436746,5.3860536,-3.0685127,-2.208464,4.5001006,12.605295,10.848483,4.1275973,0.15959887,mb,AS_1
0.0904375,0.07398112,0.02642915,468.1197949010684,1141.970984410627,0.0011515403,0.00126953125,-472.57794,116.69834,46.8228,24.527843,12.497615,8.126239,4.7428436,4.7728453,7.765625,10.37255,12.026436,11.894148,9.943432,0.045937564,sb,AS_1
0.1474375,0.041654874,0.016377525,391.04421186499155,1058.3529550930336,0.0005939901,0.0024088541666666668,-537.09094,137.11604,52.06323,18.55431,12.664992,7.794575,4.689024,4.0432115,6.4365916,6.4099555,11.709158,11.954386,6.447395,0.0786903,sb,AS_1
0.196625,0.031420056,0.01323118,409.21136773455225,968.8541862317576,0.0005922482,0.00732421875,-549.12006,160.1682,76.73238,27.232111,9.44115,3.886943,0.035900973,-6.600245,-6.5639963,0.24117044,7.697563,7.5987062,1.2319138,0.1901501,sb,AS_1
0.1474375,0.08429921,0.024996368,322.23103300631095,898.1397519863006,0.0005915106,0.00078125,-521.96814,125.67848,61.760136,30.602894,12.429429,7.3716655,4.030877,-0.02406667,-0.9569457,3.2064528,9.050043,11.447605,9.580576,0.043193936,sb,AS_1
0.3331875,0.06325327,0.027584612,311.09900891839374,855.0806910767329,0.0006125409,0.003561580882352941,-536.8955,135.04399,66.51577,29.175549,13.984063,6.4832926,-0.11015906,-4.2302394,-5.0141487,-0.5342345,7.2290063,10.897771,8.88211,0.10674828,mb,AS_1
0.234875,0.034989405,0.015835742,418.48570695513854,829.8180996758301,0.0005171842,0.006388346354166667,-505.5708,200.18538,56.78346,6.917099,7.800695,6.427366,-0.89470357,-11.152646,-5.3177357,2.0189083,7.308565,6.3246646,2.737048,0.19177699,mb,AS_1
0.4369375,0.07239563,0.047077596,263.50479431968205,776.1173832603624,0.00043563338,0.002752130681818182,-523.7018,124.004364,68.92251,32.267715,14.801011,7.3377485,1.8438474,-0.39599505,1.833129,7.21346,12.342737,13.777694,11.058769,0.10012471,mb,AS_1
0.1310625,0.04009552,0.01936003,480.6123271917249,1071.448542157704,0.00068575045,0.004045758928571429,-508.8856,164.97917,42.793987,4.5469294,15.061167,10.569419,1.4609803,-0.7744048,0.75801975,3.8454907,9.745062,12.093811,8.49042,0.0673274,sb,AS_1
0.163875,0.02712117,0.008501804,482.02991841826355,1019.9416302200724,0.0007759735,0.002585018382352941,-512.9126,171.21857,51.465206,8.163602,9.040458,3.904755,-2.1574,-5.077382,-3.598738,-1.4413004,5.0371246,8.678968,6.0369706,0.10015378,sb,AS_1
0.092875,0.089559756,0.024346337,527.0769322050464,1101.5783084711584,0.0015984892,0.00361328125,-417.4793,156.1108,36.35601,10.673933,15.144015,13.334615,3.748581,3.6608517,5.252391,2.541223,2.851069,6.0217624,5.5120835,0.08389902,sb,AS_1
0.2234375,0.054379366,0.037880097,352.90151511164606,892.0190873256778,0.00037952195,0.00390625,-567.8389,135.48262,78.77355,37.102306,11.6933775,2.1482797,-1.2747096,-4.1142573,-4.9627147,-0.34542093,6.157279,9.7609005,9.845611,0.15968089,mb,AS_1
0.3878125,0.029286813,0.013109507,346.6194447304427,955.9211084477291,0.00085998315,0.006535456730769231,-585.5484,143.8683,76.063774,31.319843,16.808083,13.124073,7.072986,-2.0164158,-2.5010762,-0.67929226,7.754706,8.679847,7.8057413,0.14490841,mb,AS_1
0.1201875,0.049943533,0.012209695,363.4423723693759,834.5052068638935,0.0028325778,0.006535456730769231,-546.27625,152.20859,65.22984,30.746796,23.519121,11.939622,-3.809064,-12.446153,-8.230022,-3.4465814,0.57882476,4.994123,6.242506,0.17312519,sb,AS_1
0.376875,0.025732853,0.012441452,417.633157481157,946.4624475092969,0.00090808125,0.0052168996710526315,-564.7801,167.69652,83.52874,22.466568,1.5778753,-4.896399,-3.5800786,-4.741733,-2.656702,-0.362323,5.7973924,8.778871,9.87122,0.18041813,mb,AS_1
0.447875,0.07355465,0.056470424,362.6840268785429,736.4918267127634,0.001024216,0.010112847222222223,-506.64978,160.78252,93.991394,34.2521,-1.116267,-12.353445,-12.501398,-9.640748,-4.4674864,2.2562392,7.1258693,7.5001707,4.803677,0.19884956,mb,AS_1
0.3823125,0.05654894,0.0322479,280.8024983088042,807.1144663459406,0.00020244149,0.004707532051282051,-534.0062,141.66394,76.58916,27.749384,3.3909438,-2.5042567,-3.3730767,-3.522464,-0.8921039,3.9643743,7.9702,8.608466,6.709476,0.13682501,mb,AS_1
0.2185,0.057278655,0.028976982,347.5039606641073,878.3341969568985,0.0005483513,0.0015980113636363637,-551.6871,150.23401,78.83759,30.63455,4.4668546,-2.0939043,-2.915281,-3.0044744,0.65179574,6.0986867,11.011867,10.056062,6.2371883,0.109804004,mb,AS_1
0.1310625,0.023727927,0.013116121,438.9678422299315,982.7208325966521,0.00030427653,0.005650111607142857,-556.44684,172.64708,81.39075,22.16254,0.70159066,-4.8389707,0.10858761,-3.4573915,-3.882851,-1.3988936,1.8600878,1.3594476,3.832393,0.13898602,sb,AS_1
0.1365625,0.031049054,0.014209997,416.6690265779237,1021.8790081608639,0.00029799654,0.0038364955357142855,-549.8612,159.35971,68.167725,14.623978,4.0148373,7.4703827,7.656371,3.1606145,5.3417716,8.210839,8.455043,7.0119023,6.6902432,0.18629257,sb,AS_1
0.1201875,0.02436653,0.0051109493,484.84283875983596,1113.7110969100931,0.0008401457,0.004432091346153846,-548.75287,131.79465,69.60619,40.907185,23.830355,15.595896,4.6949644,-5.4178843,-8.372603,-4.1627665,-0.014745309,6.402539,5.6016455,0.14836569,sb,AS_1
0.1584375,0.039890043,0.017578207,478.3635974109286,1018.8279115910634,0.00080473797,0.00439453125,-496.91,166.01181,49.499302,4.5438075,7.3726826,8.84631,1.5930616,-3.3872793,-0.9179633,4.2396817,10.8678665,8.550356,6.660707,0.07445257,sb,AS_1
0.125625,0.014263959,0.0034984907,685.5661938784035,1258.645611748578,0.0029218274,0.003605769230769231,-516.7133,154.67758,46.511295,5.2956333,4.204577,6.3436656,1.5546457,-2.6805143,-1.1656655,0.75650257,8.895466,10.698152,5.7069807,0.09814656,sb,AS_1
0.1310625,0.10504829,0.035301246,325.0521063455487,814.1983578065039,0.0013415792,0.0009068080357142857,-514.0263,127.76246,75.84762,46.152443,26.209126,14.046557,4.240033,-2.855261,-4.4417806,-0.019731794,5.461787,7.56493,6.9291697,0.06434089,sb,AS_1
0.3756875,0.054126006,0.04464417,287.76043698195235,828.4425418028972,0.00043462613,0.005499588815789474,-543.1742,130.25769,84.275566,46.322006,20.681452,6.9684286,-1.6163074,-6.9159913,-7.117683,-1.9775013,4.2555413,7.1285458,6.942622,0.14380851,mb,AS_1
0.6005,0.030906176,0.01993762,359.74049101514834,950.1107538494787,0.00025857802,0.008773053278688525,-563.46204,156.59102,64.66614,29.819454,15.073958,4.5929613,3.970634,-1.4623301,-3.7977548,0.083423436,4.431268,6.6555104,5.7780643,0.2042483,mb,AS_1
0.1420625,0.051275365,0.010610499,419.54300818624125,1057.3893332114046,0.000856858,0.0018229166666666667,-501.76086,138.3744,43.18632,17.086725,13.202983,11.756257,6.841316,5.322778,3.759868,7.1163287,13.072278,14.762111,10.187226,0.075044505,sb,AS_1
0.1310625,0.04543186,0.021254485,475.66176761156714,1078.9570344524184,0.0013170114,0.0027901785714285715,-497.65692,156.29744,35.588562,2.7405167,10.148763,10.117086,0.9918575,-0.3431754,6.0602045,9.510054,11.223358,10.283826,8.23769,0.0749726,sb,AS_1
0.50925,0.021647112,0.0075772493,396.76172753717185,1037.9478208981209,0.00041192758,0.005361519607843137,-566.2384,152.08028,58.823887,16.393684,13.101775,10.736035,3.2131732,-2.8264122,0.6149466,5.228326,11.438003,8.512734,3.6604638,0.17092496,mb,AS_1
0.6171875,0.030209992,0.01664437,321.4798150030561,987.7041211385193,0.00027105623,0.004930065524193549,-585.1073,133.47105,55.873764,20.471607,12.760186,11.4252405,6.746988,0.694996,2.5943038,7.9122896,13.335163,13.301087,10.851105,0.13477041,mb,AS_1
0.1365625,0.041721456,0.010991512,344.13452435542604,897.3975653897076,0.00029000329,0.005161830357142857,-543.3016,161.07903,70.00615,20.009258,1.2939731,0.2811106,3.6958408,-2.8869152,0.37144238,5.4797425,12.003725,11.671607,7.7066956,0.1332808,sb,AS_1
0.0843125,0.03785227,0.005521788,336.90233572517457,891.7260908555261,0.00032991217,0.0015190972222222222,-561.4333,145.13333,77.01583,34.675064,9.230225,4.9895267,-0.51129407,-6.185518,-2.6499825,2.0790527,6.905911,6.167761,4.753696,0.1456755,sb,AS_1
0.10925,0.061049793,0.02998851,409.52077340670877,1052.1621218587773,0.0013418581,0.002130681818181818,-524.7704,119.45054,58.379967,36.047222,21.555296,14.214228,7.4294667,1.27566,-1.8664832,0.56930643,6.7164874,8.398047,6.8170314,0.060191825,sb,AS_1
0.1310625,0.05722186,0.007194486,377.7171596538432,942.0339357692217,0.000988039,0.0018833705357142857,-501.08713,135.959,34.155598,30.95286,21.86235,12.027553,4.5735497,4.326991,6.1869435,5.4483685,7.844846,8.700607,8.459592,0.05843185,sb,AS_1
0.0963125,0.026792988,0.0051409416,516.9548614313729,1034.1729946471555,0.0019321162,0.009765625,-483.30646,177.16103,63.792896,18.045849,10.2160635,6.207372,-0.50202894,-4.9535623,-2.0774307,1.5394268,6.8031907,8.264671,4.28524,0.16829772,sb,AS_1
0.3440625,0.04323919,0.029041545,385.33563213253757,868.5457258625453,0.00038917369,0.011495535714285715,-537.66504,165.97636,51.52901,4.283256,3.4933581,4.8846307,0.8848451,-2.6512477,-1.525445,6.2734356,15.820023,14.454422,6.6709123,0.17138393,mb,AS_1
0.131125,0.030595707,0.00823076,539.6962573467098,1164.6432075518348,0.0015192545,0.0048828125,-512.4362,149.72238,58.319122,11.260042,0.85837257,6.6993985,8.05473,-0.9514391,-0.50759685,6.106003,13.25963,12.151906,4.387383,0.15600291,sb,AS_1
1.6604375,0.050145537,0.034853376,242.92403957544096,783.0487451481702,0.0001007961,0.003953031437125749,-559.83594,124.446175,75.444084,34.444347,13.862765,5.4191823,-1.3110702,-6.678925,-6.3497386,0.17433819,7.6299586,10.309146,8.216224,0.14890574,mb,AS_1
0.4041875,0.068396956,0.043810498,282.5508873197032,800.0280945178447,0.00040959395,0.004954268292682927,-535.76685,115.163956,72.47067,39.77266,18.668793,8.498354,2.1133316,-2.1390715,-2.1807454,2.553375,8.279878,10.932486,10.055666,0.1671682,mb,AS_1
0.61175,0.052694414,0.032043245,223.54114204201522,765.0687129654918,7.6693395e-05,0.003307711693548387,-575.21124,130.0102,69.66387,25.767456,12.811584,12.466512,8.016198,1.3668113,0.97282535,7.1640177,12.839448,12.617798,7.9890776,0.117917664,mb,AS_1
0.2730625,0.02041677,0.008734545,406.4758437128998,1005.7598558253563,0.00035238435,0.011125837053571428,-582.2869,150.84026,80.74756,33.36031,13.5549,3.69318,-4.331581,-13.136782,-13.311877,-9.795302,2.580872,7.901963,9.171557,0.21008903,mb,AS_1
0.267625,0.05329152,0.011419934,250.37130184348354,831.598163711837,0.00011774652,0.00220630787037037,-556.3452,142.19055,65.16292,30.94143,18.121712,10.60004,3.6723764,-2.2695513,3.0322368,11.19101,13.209266,7.9301505,3.6634233,0.12696584,mb,AS_1
0.25125,0.024840925,0.0053906096,355.93142388775175,1013.3328560064158,0.0003947848,0.005784254807692308,-571.13763,140.16676,61.10925,31.044382,28.599018,19.951748,6.924883,2.3736486,7.4901204,9.870688,10.630991,4.6215663,-0.6861597,0.15600362,sb,AS_1
0.087375,0.026512364,0.011028081,527.5633578061983,1267.7391275210555,0.0010283497,0.0003255208333333333,-520.52637,129.25763,51.755886,23.183475,8.592525,6.0977283,4.295511,5.440769,6.337726,9.738862,11.376648,10.735794,8.727711,0.080730796,sb,AS_1
0.536625,0.140552,0.063971505,309.0783384652306,398.170537963754,3.6285837e-05,0.022804542824074073,-485.52448,207.48083,127.41295,51.711918,2.3507237,-18.412025,-23.68109,-22.887964,-18.118202,-10.210122,-3.441733,-1.8192854,-4.7472677,0.22395927,h,AS_1
0.288125,0.032258965,0.005674024,329.2535360200133,753.5219225063911,0.00016226439,0.014985183189655173,-565.7232,168.64534,96.54592,45.646362,18.735073,2.9378438,-9.965559,-16.069431,-15.564388,-8.571734,-2.745726,-2.793986,-3.0358865,0.26857346,mb,AS_1
0.267625,0.10593378,0.052576438,248.36994595277298,680.4642250030346,0.00053506024,0.002459490740740741,-533.62646,132.27853,72.62138,32.19845,11.785687,3.8621957,-0.7584414,-2.2830493,0.9224631,5.511691,8.482662,9.097815,8.276652,0.09736536,mb,AS_1
0.1693125,0.015607347,0.0043976996,360.78679057150225,1075.2741552576788,0.00012149399,0.004193474264705882,-612.8855,136.00378,64.58718,19.29318,10.391746,9.736276,10.30669,5.0076556,4.772471,9.409737,13.334065,12.533849,8.880521,0.09010375,sb,AS_1
0.1365625,0.017491093,0.0070608547,346.63226642908046,1013.2547137380974,9.572122e-05,0.005301339285714286,-616.4975,137.35367,83.922714,39.167625,18.885265,11.735954,3.2628648,-8.535179,-3.6988661,2.8085787,6.0745587,6.3653083,9.8987055,0.1511663,sb,AS_1
0.142,0.02788457,0.010368377,417.3779561573541,1149.4278673286317,0.00039101718,0.0016276041666666667,-553.108,127.4188,59.383358,24.342445,10.296879,7.054674,5.201987,0.90028316,2.5028925,6.3554525,10.199436,8.202076,3.92439,0.09349987,sb,AS_1
0.125625,0.022319615,0.005969288,538.2539145824724,1266.4469825126134,0.0018808604,0.002478966346153846,-556.7099,119.11947,48.539555,18.746443,8.32835,7.802508,10.529429,7.676114,8.02311,9.182867,12.866853,12.586927,9.158803,0.05919717,sb,AS_1
0.280375,0.09021896,0.05181462,226.3241572940535,702.2998172672667,0.00073634187,0.0023235452586206897,-552.0783,122.165665,71.59874,30.015488,8.701429,4.6448436,6.285957,6.414225,5.771057,7.320252,9.502824,9.813478,7.4778767,0.09033656,mb,AS_1
0.2294375,0.038857944,0.010520872,236.38341353172865,819.5246182662501,5.557748e-05,0.0034391983695652175,-602.4633,139.39821,83.855865,42.10618,19.872208,11.073236,6.3592677,-2.7902825,-5.703222,-2.5400834,6.356188,9.596498,7.020951,0.16224486,mb,AS_1
0.1091875,0.05055767,0.012647217,383.6400422745312,1020.2054094479493,0.0006065123,0.0009765625,-517.5693,146.02226,58.10193,16.446985,4.112326,2.4566207,2.9609687,2.513056,6.1209517,11.899728,12.9292,8.643456,7.5312037,0.05595896,sb,AS_1
0.43725,0.04963768,0.031724196,262.9477292179173,856.7375548462871,0.0002260596,0.003240411931818182,-567.11273,119.00186,71.94765,37.47209,17.459997,8.898121,3.4481897,-0.25648168,-0.03431823,4.1774573,8.802856,10.16545,7.4690127,0.13359004,mb,AS_1
0.6718125,0.047929246,0.039079078,261.976467797329,915.5424287908813,0.00015681378,0.002786075367647059,-556.40955,103.293015,63.28805,31.350485,12.538012,6.853948,6.732866,7.619931,8.728864,10.873762,12.921625,12.448081,9.130505,0.07448446,mb,AS_1
0.2020625,0.018312877,0.007360592,477.85563004731654,1070.757298452977,0.00084042054,0.005301339285714286,-560.1544,159.63606,63.584717,11.231456,1.1898178,1.8955137,-1.5989023,-1.04774,2.293269,6.11887,10.92042,10.684624,6.8662543,0.12035182,sb,AS_1
0.1201875,0.013561996,0.006383015,645.315870082007,1431.7630933640519,0.0024203174,0.009314903846153846,-560.63983,115.64352,55.650364,31.245277,18.793852,15.079492,8.596322,2.4268405,3.5806944,2.6848104,3.7289226,6.1427817,7.39146,0.10044383,sb,AS_1
0.125625,0.028382774,0.01693247,579.5693145927046,1199.9271258604595,0.001517417,0.003380408653846154,-524.459,154.55733,61.509605,10.798156,-6.666438,-2.5156484,9.5970955,9.598906,8.355703,10.599659,12.826099,8.235186,5.3629947,0.13364956,sb,AS_1
0.256,0.062129576,0.016797984,224.90158520733024,690.7415276197751,7.019143e-05,0.0038311298076923075,-566.7247,148.60202,78.05664,30.615448,13.670333,12.307097,9.211808,2.4631886,-0.43275672,2.0973468,6.592776,9.044814,7.594057,0.13161214,mb,AS_1
